3.92E+02
3.91E+02
3.91E+02
3.91E+02
3.91E+02
3.91E+02
3.91E+02
3.91E+02
3.91E+02
3.91E+02
3.90E+02
3.90E+02
3.90E+02
3.90E+02
3.90E+02
3.90E+02
3.90E+02
3.90E+02
3.90E+02
3.89E+02
3.89E+02
3.89E+02
3.90E+02
3.89E+02
3.89E+02
3.89E+02
3.88E+02
3.88E+02
3.88E+02
3.88E+02
3.88E+02
3.88E+02
3.88E+02
3.88E+02
3.88E+02
3.88E+02
3.88E+02
3.88E+02
3.88E+02
3.88E+02
3.88E+02
3.88E+02
3.88E+02
3.87E+02
3.87E+02
3.87E+02
3.87E+02
3.87E+02
3.87E+02
3.87E+02
3.87E+02
3.87E+02
3.87E+02
3.87E+02
3.87E+02
3.87E+02
3.87E+02
3.87E+02
3.87E+02
3.87E+02
3.87E+02
3.87E+02
3.87E+02
3.86E+02
3.86E+02
3.86E+02
3.86E+02
3.86E+02
3.86E+02
3.86E+02
3.86E+02
3.86E+02
3.86E+02
3.86E+02
3.85E+02
3.85E+02
3.85E+02
3.85E+02
3.85E+02
3.85E+02
3.85E+02
3.85E+02
3.85E+02
3.85E+02
3.85E+02
3.85E+02
3.85E+02
3.85E+02
3.85E+02
3.84E+02
3.84E+02
3.84E+02
3.84E+02
3.84E+02
3.75E+02
3.75E+02
3.84E+02
3.75E+02
3.75E+02
3.75E+02
3.75E+02
3.74E+02
3.74E+02
3.75E+02
3.84E+02
3.76E+02
3.75E+02
3.75E+02
3.75E+02
3.74E+02
3.74E+02
3.84E+02
3.76E+02
3.75E+02
3.75E+02
3.75E+02
3.74E+02
3.85E+02
3.76E+02
3.76E+02
3.75E+02
3.75E+02
3.74E+02
3.74E+02
3.85E+02
3.76E+02
3.76E+02
3.76E+02
3.75E+02
3.74E+02
3.74E+02
3.85E+02
3.77E+02
3.76E+02
3.76E+02
3.76E+02
3.76E+02
3.74E+02
3.85E+02
3.83E+02
3.77E+02
3.77E+02
3.76E+02
3.76E+02
3.75E+02
3.74E+02
3.85E+02
3.83E+02
3.83E+02
3.78E+02
3.77E+02
3.77E+02
3.77E+02
3.74E+02
3.85E+02
3.85E+02
3.84E+02
3.84E+02
3.83E+02
3.83E+02
3.83E+02
3.83E+02
3.78E+02
3.77E+02
3.77E+02
3.74E+02
3.84E+02
3.84E+02
3.83E+02
3.83E+02
3.80E+02
3.79E+02
3.79E+02
3.78E+02
3.78E+02
3.78E+02
3.74E+02
3.83E+02
3.79E+02
3.79E+02
3.78E+02
3.78E+02
3.78E+02
3.78E+02
3.78E+02
3.78E+02
3.78E+02
3.74E+02
3.83E+02
3.83E+02
3.83E+02
3.81E+02
3.80E+02
3.80E+02
3.80E+02
3.80E+02
3.80E+02
3.79E+02
3.74E+02
3.82E+02
3.83E+02
3.82E+02
3.81E+02
3.81E+02
3.80E+02
3.79E+02
3.79E+02
3.79E+02
3.74E+02
3.82E+02
3.81E+02
3.73E+02
3.82E+02
3.82E+02
3.81E+02
3.74E+02
3.74E+02
3.82E+02
3.82E+02
3.82E+02
3.81E+02
3.73E+02
3.73E+02
3.82E+02
3.82E+02
3.80E+02
3.73E+02
3.82E+02
3.82E+02
3.82E+02
3.81E+02
3.81E+02
3.81E+02
3.80E+02
3.80E+02
3.80E+02
3.80E+02
3.73E+02
3.82E+02
3.82E+02
3.81E+02
3.81E+02
3.81E+02
3.74E+02
3.82E+02
3.81E+02
3.81E+02
3.81E+02
3.81E+02
3.81E+02
3.74E+02
3.81E+02
3.81E+02
3.81E+02
3.81E+02
3.81E+02
3.81E+02
3.81E+02
3.73E+02
3.81E+02
3.81E+02
3.81E+02
3.81E+02
3.74E+02
3.73E+02
3.73E+02
3.73E+02
3.72E+02
3.72E+02
3.72E+02
3.72E+02
3.72E+02
3.72E+02
3.72E+02
3.73E+02
3.72E+02
3.72E+02
3.72E+02
3.71E+02
3.72E+02
3.73E+02
3.73E+02
